mq_ra,mq_dec,mq_name,mq_z,mq_cite
326.940115,0.5559258,SDSS J214745.62+003321.3,1.605,DR14Q
326.94131600000003,-0.887173,2SLAQ J214745.91-005313.8,0.177,2SLAQ
326.948823,-0.11047,2SLAQ J214747.71-000637.6,1.195,2SLAQ
326.949023,0.8721441999999999,SDSS J214747.76+005219.7,1.73,DR14Q
326.9496335,0.1171611,SDSS J214747.91+000701.7,1.736,DR14Q
326.958411,-1.1492677,SDSS J214750.01-010857.3,0.159,DR14
326.965913,-0.678218,2SLAQ J214751.81-004041.5,0.139,2SLAQ
326.9723733,-0.9569235999999999,2SLAQ J214753.36-005724.9,2.696,2SLAQ
326.97295089999994,-1.1870868,SDSS J214753.50-011113.5,0.88,DR14Q
326.975996,0.017044,SDSS J214754.23+000101.3,0.767,DR14Q
326.976502,-0.765628,2SLAQ J214754.36-004556.2,0.128,2SLAQ
326.977265,-0.251944,2SLAQ J214754.54-001506.9,0.486,2SLAQ
326.978791,-0.7675,2SLAQ J214754.90-004602.9,0.166,2SLAQ
326.9808343,1.1319443999999999,SDSS J21479+0107,5.81,0925
326.98483860000005,0.2015411,SDSS J214756.36+001205.5,2.131,DR14Q
326.9874817,0.8955036,SDSS J214756.99+005343.8,1.893,DR14Q
326.9895743,0.1965136,2SLAQ J214757.49+001147.4,2.4619999999999997,2SLAQ
327.00225930000005,-0.604256,SDSS J214800.54-003615.3,1.4,DR14Q
327.0044565,-0.266824,SDSS J214801.06-001600.5,0.737,DR14Q
327.0050974,-0.0033740000000000003,SDSS J214801.22-000012.1,0.696,DR14Q
327.0060835,-0.2911245,SDSS J214801.45-001728.0,2.785,DR14Q
327.00782630000003,1.1890003,SDSS J214801.87+011120.4,1.786,DR14Q
327.0101939,-0.082004,SDSS J214802.44-000455.2,1.797,DR14Q
327.011262,-0.7317060000000001,SDSS J214802.70-004354.1,1.3130000000000002,DR14Q
327.0132207,0.1847262,SDSS J214803.17+001105.0,2.474,DR14Q
327.0137958,1.2585655,SDSS J214803.31+011530.8,2.095,DR14Q
327.0249395,1.1777398000000001,SDSS J214805.98+011039.8,2.911,DR14Q
327.027558,-0.766786,2SLAQ J214806.61-004600.4,0.162,2SLAQ
327.03247200000004,-0.23624699999999998,2SLAQ J214807.79-001410.4,0.149,2SLAQ
327.033998,-0.64322,2SLAQ J214808.15-003835.5,1.7830000000000001,2SLAQ
327.0398849,1.1841621,SDSS J214809.57+011102.9,2.286,DR14Q
327.05035499999997,-0.637536,2SLAQ J214812.08-003815.1,2.11,2SLAQ
327.0557767,0.3696449,SDSS J214813.38+002210.7,1.73,DR14Q
327.0624739,-1.2288846000000002,SDSS J214814.99-011343.9,2.09,DR14Q
327.06489389999996,0.5961561,SDSS J214815.57+003546.1,2.492,DR14Q
327.06548369999996,1.1731274999999999,SDSS J214815.71+011023.2,1.669,DR14Q
327.0657615,1.0240566,SDSS J214815.78+010126.6,2.035,DR14Q
327.0657626,0.1209366,SDSS J214815.78+000715.3,1.328,DR14Q
327.067414,0.036125,2SLAQ J214816.17+000210.0,0.061,2SLAQ
327.0726633,0.072185,SDSS J214817.43+000419.8,0.28300000000000003,DR14Q
327.073121,0.9441676999999999,SDSS J214817.54+005639.0,0.168,DR14
327.078241,-0.39475920000000003,SDSS J214818.77-002341.1,0.473,DR14
327.079101,-0.24508429999999998,SDSS J214818.98-001442.3,0.299,DR14
327.08058739999996,0.42823279999999997,SDSS J214819.34+002541.6,1.837,DR14Q
327.0838632,-0.7929353,SDSS J214820.12-004734.5,0.604,DR14Q
327.084501,0.617533,SDSS J214820.28+003703.1,1.482,DR7Q
327.08633910000003,0.26208539999999997,SDSS J214820.72+001543.5,2.793,DR14Q
327.0893026,-0.6182896999999999,SDSS J214821.43-003705.8,2.536,DR14Q
327.0927372,1.2049134,SDSS J214822.25+011217.6,1.244,DR14Q
327.10459330000003,0.8641173000000001,SDSS J214825.10+005150.8,0.8909999999999999,DR14Q
327.10558019999996,0.0317096,SDSS J214825.33+000154.1,2.569,DR14Q
327.105626,-0.19227779999999997,Ws82 J214825.35-001132.2,0.64,GLIKMA
327.1274783,1.0653895,SDSS J214830.59+010355.4,0.736,DR14Q
327.127503,-0.7979539999999999,2SLAQ J214830.60-004752.6,0.332,2SLAQ
327.12880099999995,-1.2537448,SDSS J214830.91-011513.4,0.159,DR14
327.1293769,0.0753965,SDSS J214831.05+000431.4,1.8030000000000002,DR14Q
327.13103010000003,1.1134953,SDSS J214831.44+010648.5,1.756,DR14Q
327.131411,0.5344734,SDSS J214831.53+003204.1,0.332,DR14
327.1343481,-0.5543348000000001,SDSS J214832.24-003315.6,2.5540000000000003,DR14Q
327.14270039999997,0.9248403000000001,SDSS J214834.24+005529.4,1.09,DR14Q
327.144319,-0.8524930000000001,2SLAQ J214834.63-005108.9,1.69,2SLAQ
327.1497453,0.0527938,SDSS J214835.93+000310.0,0.69,DR14Q
327.1529856,-0.98903,SDSS J214836.71-005920.5,1.181,DR14Q
327.164765,-0.21479600000000001,2SLAQ J214839.54-001253.2,1.04,2SLAQ
327.16536460000003,0.23748640000000001,SDSS J214839.68+001414.9,2.697,DR14Q
327.1660666,-0.7619272,SDSS J214839.85-004542.9,3.054,DR14Q
327.1708589,1.24922,SDSS J214841.00+011457.1,2.258,1403
327.1732493,-0.811609,SDSS J214841.57-004841.7,1.744,DR14Q
327.177191,1.0073411,SDSS J214842.52+010026.4,1.96,1403
327.17961360000004,-0.2186989,SDSS J214843.10-001307.3,2.523,DR14Q
327.181489,0.181823,SDSS J214843.55+001054.5,0.6709999999999999,DR14Q
327.1819167,0.8620722,SDSS J214843.65+005143.4,2.2230000000000003,DR14Q
327.18676860000005,-0.607065,SDSS J214844.82-003625.4,1.564,DR14Q
327.1873638,0.9522792999999999,SDSS J214844.96+005708.2,1.14,DR14Q
327.18814489999994,-0.1530692,SDSS J214845.15-000911.0,0.9,DR14Q
327.191377,-0.647266,2SLAQ J214845.93-003850.1,0.922,2SLAQ
327.1923411,-0.8245476,SDSS J214846.16-004928.3,2.02,DR14Q
327.1973102,-0.5365953,SDSS J214847.35-003211.7,2.219,DR14Q
327.1986735,0.3194849,SDSS J214847.68+001910.1,0.718,DR14Q
327.2067239,0.8342825999999999,SDSS J214849.61+005003.4,2.059,DR14Q
327.210511,-0.880164,2SLAQ J214850.52-005248.5,1.381,2SLAQ
327.21455160000005,0.2097647,SDSS J214851.49+001235.1,1.632,DR14Q
327.218751,-0.09852899999999999,SDSS J214852.50-000554.7,0.8109999999999999,DR14Q
327.21905780000003,0.18430660000000001,SDSS J214852.57+001103.5,2.229,1403
327.2244825,-0.6294184,SDSS J214853.87-003745.9,0.915,DR14Q
327.2257023,0.5516789000000001,SDSS J214854.16+003306.0,1.931,DR14Q
327.226701,1.2161170000000001,PGC 1188055,0.073,PGC
327.2274223,0.8614449000000001,SDSS J214854.58+005141.2,1.825,DR14Q
327.2276478,1.0186825000000002,SDSS J214854.63+010107.2,0.8190000000000001,DR14Q
327.2284277,0.6691953,SDSS J214854.82+004009.1,1.994,1403
327.23044100000004,-0.4937175999999999,2SLAQ J214855.30-002937.3,0.503,2SLAQ
327.23201989999995,-0.24794610000000003,SDSS J214855.68-001452.6,2.495,DR14Q
327.240251,-0.3656693,2SLAQ J214857.66-002156.4,0.61,2SLAQ
327.249101,0.3925627,SDSS J214859.78+002333.2,1.49,DR14Q
327.249439,-0.5579556999999999,SDSS J214859.86-003328.6,2.395,DR14Q
327.259801,-1.0727017,SDSS J214902.35-010421.7,0.122,DR14
327.2719276,0.5768201,SDSS J214905.26+003436.5,0.7290000000000001,1403
327.2753083,0.1327066,2SLAQ J214906.07+000757.7,2.7910000000000004,2SLAQ
327.27567739999995,-0.37730749999999996,SDSS J214906.16-002238.3,2.58,DR14Q
327.2765455,0.509676,2SLAQ J214906.37+003034.8,1.608,2SLAQ
327.287661,-0.8962049000000001,SDSS J214909.03-005346.3,3.102,DR14Q
327.28769,1.1016042,SDSS J214909.04+010605.7,2.114,DR14Q
327.2970896,-1.0330030000000001,SDSS J214911.30-010158.8,0.9670000000000001,DR14Q
327.29740899999996,0.8206441999999999,SDSS J214911.37+004914.3,0.732,DR14Q
327.300019,-0.918092,2SLAQ J214912.00-005505.1,1.365,2SLAQ
327.3002499,1.0230005,SDSS J214912.05+010122.8,1.115,DR14Q
327.30701960000005,1.1217476,SDSS J214913.68+010718.2,2.349,DR14Q
327.31381319999997,0.051193,SDSS J214915.31+000304.2,0.542,DR14Q
327.3205271,-1.055823,SDSS J214916.92-010320.9,0.6890000000000001,DR14Q
327.324151,0.17087760000000002,SDSS J214917.79+001015.1,0.502,DR14
327.32473849999997,-0.732762,SDSS J214917.93-004357.9,2.144,DR14Q
327.32787,0.8364845,SDSS J214918.68+005011.3,1.8430000000000002,DR14Q
327.3315925,0.8013965000000001,SDSS J214919.58+004805.0,1.069,DR14Q
327.334289,0.3616386,SDSS J214920.22+002141.8,3.1010000000000004,DR14Q
327.3357479,0.6537988,SDSS J214920.57+003913.6,1.555,DR14Q
327.346223,-0.30874,2SLAQ J214923.09-001831.4,1.19,2SLAQ
327.34688969999996,0.40150820000000004,SDSS J214923.25+002405.4,1.591,DR14Q
327.35774239999995,0.0972026,SDSS J214925.85+000549.9,1.367,1403
327.358541,-0.722847,SDSS J214926.04-004322.2,0.179,DR14
327.3589017,0.4294668,SDSS J214926.13+002546.0,3.0669999999999997,DR14Q
327.360078,0.22035,2SLAQ J214926.41+001313.2,0.8029999999999999,2SLAQ
327.3661509,-0.5972890000000001,SDSS J214927.87-003550.2,1.847,DR14Q
327.36654760000005,-1.0688280000000001,SDSS J214927.97-010407.7,0.7070000000000001,DR14Q
327.367066,0.408722,2SLAQ J214928.09+002431.3,0.38299999999999995,2SLAQ
327.36827139999997,0.9859131999999999,SDSS J214928.38+005909.2,2.492,DR14Q
327.370973,-0.43259200000000003,2SLAQ J214929.03-002557.3,0.218,2SLAQ
327.37107119999996,0.9630003,SDSS J214929.05+005746.8,1.5419999999999998,DR14Q
327.3857569,0.8696674000000001,SDSS J214932.58+005210.8,1.38,DR14Q
327.38601780000005,0.377232,SDSS J214932.64+002238.0,0.643,DR14Q
327.3935512,-1.0293159,SDSS J214934.45-010145.5,2.506,DR14Q
327.397227,1.1700197,SDSS J214935.33+011012.0,2.343,DR14Q
327.39881030000004,0.6399786999999999,SDSS J214935.71+003823.9,1.915,DR14Q
327.40346339999996,0.0620823,SDSS J214936.83+000343.4,3.701,DR14Q
327.40461519999997,0.0145563,SDSS J214937.10+000052.4,1.796,DR14Q
327.405911,-0.1640755,SDSS J214937.41-000950.6,0.128,DR14
327.4095231,1.2305617,SDSS J214938.28+011350.0,1.876,DR14Q
327.4144043,1.2316346000000002,SDSS J214939.45+011353.8,2.7560000000000002,DR14Q
327.4145585,0.5025574,SDSS J214939.49+003009.2,3.0610000000000004,1403
327.4219455,-0.8762148999999999,SDSS J214941.26-005234.3,2.392,DR14Q
327.4318315,0.479942,SDSS J214943.63+002847.7,1.443,DR14Q
327.439546,-0.702829,2SLAQ J214945.49-004210.1,1.982,2SLAQ
327.444351,-0.13657779999999997,SDSS J214946.64-000811.6,0.127,DR14
327.44674669999995,0.42894790000000005,SDSS J214947.21+002544.2,1.4269999999999998,DR14Q
327.4518977,0.2947577,SDSS J214948.45+001741.1,2.359,DR14Q
327.4573069,-0.779786,SDSS J214949.75-004647.2,0.973,DR14Q
327.45887139999996,1.0473915,SDSS J214950.12+010250.6,2.4290000000000003,DR14Q
327.4654981,0.7271787,SDSS J214951.71+004337.8,2.126,DR14Q
327.4700022,1.0958629999999998,SDSS J214952.80+010545.1,1.455,DR14Q
327.47441289999995,0.2890765,SDSS J214953.85+001720.6,1.23,DR14Q
327.4778347,0.9674745000000001,SDSS J214954.68+005802.9,1.751,DR14Q
327.4791148,1.2264836000000001,SDSS J214954.98+011335.3,3.1060000000000003,DR14Q
327.48169900000005,0.38577490000000003,2SLAQ J214955.61+002308.7,1.435,2SLAQ
327.4844196,1.1375915,SDSS J214956.26+010815.3,0.738,DR14Q
327.4863901,-0.181094,FBQS J2149-0010,0.807,DR7Q
327.4925058,0.19106389999999998,SDSS J214958.20+001127.8,2.13,DR14Q
327.492681,0.9589083,SDSS J214958.24+005732.0,1.012,DR14
327.5084444,-1.1606906000000001,SDSS J215002.02-010938.4,2.426,DR14Q
327.5112563,1.2288430000000001,SDSS J215002.70+011343.8,3.292,DR14Q
327.5226755,0.36835100000000004,SDSS J215005.44+002206.0,1.001,DR14Q
327.526624,-0.625016,SDSS J215006.38-003730.0,2.753,DR14Q
327.5311289,0.43375699999999995,SDSS J215007.47+002601.5,1.426,DR14Q
327.5366856,0.3074405,SDSS J215008.80+001826.7,2.173,DR14Q
327.536958,-0.638542,2SLAQ J215008.86-003818.7,2.39,2SLAQ
327.53930760000003,-0.132425,SDSS J215009.43-000756.7,1.931,DR14Q
327.543519,0.696865,SDSS J215010.44+004148.7,0.735,DR14Q
327.5438547,-0.166852,SDSS J215010.52-001000.6,0.335,DR14Q
327.5509653,-0.534935,SDSS J215012.23-003205.7,0.535,DR14Q
327.5548126,-0.8703126,SDSS J215013.15-005213.1,2.451,DR14Q
327.5554255,0.8425823,SDSS J215013.30+005033.2,1.8359999999999999,DR14Q
327.5568552,-0.274221,SDSS J215013.64-001627.1,0.8759999999999999,DR14Q
327.5602602,0.9278443999999999,SDSS J215014.46+005540.2,2.325,DR14Q
327.5616272,1.0153973,SDSS J215014.79+010055.4,3.122,DR14Q
327.56262210000006,0.6176198,SDSS J215015.02+003703.4,1.899,DR14Q
327.56274510000003,-0.892074,SDSS J215015.05-005331.4,1.902,DR14Q
327.5634099,-0.5413689,SDSS J215015.21-003228.9,2.121,DR14Q
327.5648232,-0.020013299999999998,SDSS J215015.55-000112.0,3.156,DR14Q
327.5658067,-0.2866927,SDSS J215015.79-001712.0,2.334,DR14Q
327.57360939999995,0.332158,SDSS J215017.66+001955.7,1.1,DR14Q
327.5738859,1.0858168,SDSS J215017.73+010508.9,2.46,DR14Q
327.575501,0.307345,2SLAQ J215018.11+001826.4,0.22899999999999998,2SLAQ
327.5771494,0.9978870000000001,SDSS J215018.51+005952.3,1.776,DR14Q
327.58104330000003,0.048833800000000004,SDSS J215019.45+000255.8,1.264,DR14Q
327.5818256,1.081619,SDSS J215019.63+010453.8,2.425,DR14Q
327.5834707,0.13370539999999997,SDSS J215020.03+000801.3,2.031,1403
327.5839994,0.6558264,2SLAQ J215020.16+003920.9,2.1390000000000002,2SLAQ
327.5863812,-0.4190034000000001,SDSS J215020.73-002508.4,2.3480000000000003,DR14Q
327.5865066,0.8080010999999999,SDSS J215020.76+004828.8,2.96,DR14Q
327.5865999,0.2984152,SDSS J215020.78+001754.2,0.8340000000000001,DR14Q
327.5874644,0.972816,SDSS J215020.99+005822.1,1.011,DR14Q
327.5893738,0.41284259999999995,2SLAQ J215021.45+002446.1,2.176,2SLAQ
327.5912454,0.9784755999999999,SDSS J215021.89+005842.5,1.476,DR14Q
327.6013499,-1.01908,SDSS J215024.32-010108.6,0.935,DR14Q
327.602921,-0.878576,PGC 1132425,0.111,PGC
327.60528660000006,-1.126363,SDSS J215025.26-010734.9,2.14,DR14Q
327.60684100000003,0.7650708,SDSS J215025.64+004554.2,2.47,DR14Q
327.60934019999996,-0.4653417,SDSS J215026.24-002755.2,0.752,DR14Q
327.613131,1.0095218000000001,SDSS J215027.15+010034.2,0.17300000000000001,DR14
327.62289530000004,-0.697645,SDSS J215029.49-004151.5,0.545,DR14Q
327.627778,-1.227374,2SLAQ J215030.66-011338.5,1.617,2SLAQ
327.6344185,0.2127487,SDSS J215032.26+001245.8,2.384,DR14Q
327.63876339999996,-0.7237304,SDSS J215033.30-004325.4,2.089,DR14Q
327.64306739999995,-0.59082,SDSS J215034.33-003526.9,1.525,DR14Q
327.6468457,1.1924776000000001,SDSS J215035.24+011132.9,2.061,DR14Q
327.6483033,-0.0263235,SDSS J215035.59-000134.7,2.536,DR14Q
327.6494022,0.4872589,SDSS J215035.85+002914.1,1.111,DR14Q
327.651307,-1.235023,2SLAQ J215036.31-011406.0,1.913,2SLAQ
327.65617010000005,1.0738492,SDSS J215037.48+010425.8,1.8719999999999999,DR14Q
327.65870739999997,-0.3009895,SDSS J215038.08-001803.5,2.214,DR14Q
327.6615916,-0.591849,SDSS J215038.78-003530.6,0.8029999999999999,DR14Q
327.6676393,0.25459299999999996,SDSS J215040.23+001516.5,1.8659999999999999,DR14Q
327.674531,-0.9145840000000001,SDSS J215041.88-005452.5,0.7390000000000001,DR14Q
327.677611,0.9389539000000001,SDSS J215042.62+005620.2,0.217,DR14
327.6785593,-0.320642,SDSS J215042.85-001914.3,1.042,DR14Q
327.680161,-0.8896280000000001,SDSS J215043.23-005322.6,0.20199999999999999,DR14
327.6805355,0.7715946,SDSS J215043.32+004617.7,1.96,DR14Q
327.682921,-1.0535745,2SLAQ J215043.90-010312.9,0.449,2SLAQ
327.6843644,0.7082767,SDSS J215044.24+004229.7,1.5419999999999998,DR14Q
327.68911099999997,-0.9236916,2SLAQ J215045.38-005525.2,2.556,2SLAQ
327.692079,-1.211654,2SLAQ J215046.09-011241.9,0.943,2SLAQ
327.6946749,0.8162196,SDSS J215046.72+004858.3,1.942,DR14Q
327.697111,0.2481692,SDSS J215047.30+001453.4,0.461,DR14
327.7017631,0.9676938,SDSS J215048.42+005803.6,2.07,1403
327.70354330000004,-0.6440475,SDSS J215048.85-003838.5,0.855,DR14Q
327.70476099999996,-1.0400854,SDSS J215049.14-010224.3,0.228,DR14
327.7051835,0.19650720000000002,SDSS J215049.24+001147.4,1.625,DR14Q
327.707875,0.8338511999999999,SDSS J215049.88+005001.8,1.4609999999999999,DR14Q
327.71707299999997,-1.091538,2SLAQ J215052.09-010529.5,0.24100000000000002,2SLAQ
327.719575,-0.976347,SDSS J215052.69-005834.8,2.001,DR14Q
327.7199717,-0.964067,SDSS J215052.79-005750.6,1.114,DR14Q
327.7230044,0.5042621,SDSS J215053.52+003015.3,2.07,DR14Q
327.7247341,1.2470861999999998,SDSS J215053.93+011449.5,2.531,DR14Q
327.72975099999996,-1.0777222,HRQC J215055.14-010439.8,4.73,1245
327.7313242,-0.29429,SDSS J215055.51-001739.4,1.541,DR14Q
327.732211,-1.1150553,SDSS J215055.73-010654.1,0.08800000000000001,DR14
327.7359934,-0.912683,SDSS J215056.63-005445.6,0.6729999999999999,DR14Q
327.7387705,0.7730130000000001,SDSS J215057.30+004622.8,1.2819999999999998,DR14Q
327.74118139999996,-1.107523,SDSS J215057.88-010627.0,2.044,DR14Q
327.74579,0.274629,2SLAQ J215058.98+001628.6,0.305,2SLAQ
327.76002389999996,1.1245413,SDSS J215102.40+010728.3,3.116,DR14Q
327.76014360000005,1.2388876,SDSS J215102.43+011419.9,0.8859999999999999,DR14Q
327.7652598,-0.630344,SDSS J215103.66-003749.2,1.538,DR14Q
327.76598989999997,0.33765700000000004,SDSS J215103.83+002015.5,1.784,DR14Q
327.766725,-0.986533,2SLAQ J215104.01-005911.5,1.554,2SLAQ
327.7729874,-0.1305689,SDSS J215105.51-000750.0,3.364,DR14Q
327.7791554,0.8958186,SDSS J215106.99+005344.9,2.167,DR14Q
327.77997630000004,0.3733639,SDSS J215107.19+002224.1,3.3280000000000003,DR14Q
327.78941119999996,0.32929640000000004,SDSS J215109.45+001945.4,2.033,DR14Q
327.790821,-1.1534701,SDSS J215109.79-010912.4,0.336,DR14
327.79315099999997,-0.8513674999999999,SDSS J215110.35-005104.9,0.442,DR14
327.79321400000003,0.659662,2SLAQ J215110.37+003934.7,0.531,2SLAQ
327.793791,-0.4660446,SDSS J215110.50-002757.7,0.48700000000000004,DR14
327.794931,0.3604783,SDSS J215110.78+002137.7,2.755,DR14Q
327.7969675,-0.237713,SDSS J215111.27-001415.7,1.599,DR14Q
327.8049314,1.1021522,SDSS J215113.18+010607.7,2.483,DR14Q
327.8067026,-1.201622,SDSS J215113.60-011205.8,1.88,DR14Q
327.80700089999993,0.6076104,2SLAQ J215113.68+003627.3,2.213,2SLAQ
327.808625,0.146698,2SLAQ J215114.06+000848.1,0.703,2SLAQ
327.8210919,-0.0333458,SDSS J215117.06-000200.0,0.647,DR14Q
327.82514060000005,-1.0683399,SDSS J215118.03-010406.0,2.917,DR14Q
327.8308788,0.4749499,SDSS J215119.41+002829.8,1.693,DR14Q
327.8315408,1.2101239,SDSS J215119.56+011236.4,2.193,DR14Q
327.838807,-0.6423479999999999,2SLAQ J215121.31-003832.4,1.9869999999999999,2SLAQ
327.841034,1.0474056,SDSS J215121.84+010250.6,2.957,DR14Q
327.84121150000004,0.1115057,SDSS J215121.89+000641.4,1.62,DR14Q
327.8446264,0.6260526,SDSS J215122.71+003733.7,1.581,DR14Q
327.851655,-0.5231979999999999,SDSS J215124.39-003123.5,1.9,DR14Q
327.854011,0.7834899999999999,SDSS J215124.96+004700.5,1.7730000000000001,DR14Q
327.8585077,0.4857772,SDSS J215126.04+002908.7,2.352,DR14Q
327.86148169999996,0.277041,SDSS J215126.75+001637.3,1.249,DR14Q
327.87010739999994,0.12668110000000002,SDSS J215128.82+000736.0,2.367,DR14Q
327.8764963,0.589518,SDSS J215130.35+003522.2,0.34,DR14Q
327.87881989999994,0.6189964,SDSS J215130.91+003708.3,1.3780000000000001,DR14Q
327.8903017,1.2421077,SDSS J215133.67+011431.5,1.085,DR14Q
327.891206,0.194601,2SLAQ J215133.88+001140.5,1.338,2SLAQ
327.893373,-1.044872,2SLAQ J215134.40-010241.5,0.139,2SLAQ
327.8938,-0.766612,2SLAQ J215134.51-004559.8,0.28,2SLAQ
327.90977010000006,0.132055,SDSS J215138.34+000755.3,1.1909999999999998,DR14Q
327.9099922,1.140548,SDSS J215138.39+010825.9,2.204,DR14Q
327.91994569999997,-0.0863696,SDSS J215140.78-000510.9,1.4609999999999999,DR14Q
327.9216498,1.2103164,SDSS J215141.19+011237.1,1.147,DR14Q
327.923738,-0.536165,2SLAQ J215141.69-003210.1,1.531,2SLAQ
327.925996,-0.751273,KX 199,2.82,1135
327.9281626,0.010844,SDSS J215142.75+000039.0,0.534,DR14Q
327.9302046,-0.2829355,SDSS J215143.24-001658.5,1.53,DR14Q
327.939271,1.0107045000000001,SDSS J215145.42+010038.5,0.317,DR14
327.9398508,-1.2359231000000002,SDSS J215145.56-011409.3,1.3359999999999999,DR14Q
327.9404,-0.28970999999999997,2SLAQ J215145.69-001722.9,0.188,2SLAQ
327.9650494,0.8897549000000001,SDSS J215151.61+005323.1,1.845,DR14Q
327.9659593,-0.28641669999999997,HRQC J215151.83-001711.1,4.66,1245
327.9734089,-0.15824870000000002,SDSS J215153.61-000929.6,2.5869999999999997,DR14Q
327.9802988,0.1309527,SDSS J215155.27+000751.4,3.7960000000000003,DR14Q
327.980671,0.9606418,SDSS J215155.36+005738.3,0.22399999999999998,DR14
327.9830713,-0.5798637,SDSS J215155.93-003447.5,2.805,DR14Q
327.9845841,0.612466,SDSS J215156.29+003644.8,1.985,DR14Q
327.986756,-0.181001,2SLAQ J215156.82-001051.6,0.943,2SLAQ
327.9897507,0.8036867,SDSS J215157.53+004813.2,1.23,DR14Q
327.990251,0.4645594,SDSS J215157.66+002752.4,0.289,DR14
327.99066669999996,-0.2323799,SDSS J215157.75-001356.5,1.266,DR14Q
327.994844,-1.107959,2SLAQ J215158.76-010628.6,1.653,2SLAQ
328.0144982,-0.9334314,SDSS J215203.47-005600.3,2.872,DR14Q
328.0217087,0.6138509,SDSS J215205.20+003649.8,1.699,DR14Q
328.0254818,0.5561374,2SLAQ J215206.12+003322.0,1.391,2SLAQ
328.0259271,0.7400708,MMTB J215206.21+004424.3,2.22,1403
328.02615499999996,-1.0244389999999999,2SLAQ J215206.27-010127.9,0.182,2SLAQ
328.036252,0.42675420000000003,SDSS J215208.70+002536.3,0.46,1403
328.037995,0.418217,2SLAQ J215209.11+002505.5,0.8290000000000001,2SLAQ
328.0410736,0.6510231,MMTB J215209.86+003903.8,2.637,1403
328.04217939999995,0.3555446,SDSS J215210.12+002119.9,1.54,DR14Q
328.0449144,1.0254732,SDSS J215210.77+010131.7,1.094,DR14Q
328.055879,-0.773263,2SLAQ J215213.41-004623.7,0.537,2SLAQ
328.05963199999997,-0.488662,2SLAQ J215214.31-002919.1,1.22,2SLAQ
328.05978500000003,0.470895,2SLAQ J215214.34+002815.2,0.873,2SLAQ
328.060566,0.9461678,SDSS J215214.53+005646.2,2.097,1403
328.0608772,0.8138302,MMTB J215214.61+004850.0,2.205,1403
328.06241769999997,-0.8643889000000001,W2M J215214.98-005151.8,0.5820000000000001,GLIKMA
328.0644548,0.3632526,SDSS J215215.46+002147.7,0.9520000000000001,DR14Q
328.068081,0.7210576,MMTB J215216.33+004315.8,2.92,1403
328.069978,-0.440075,2SLAQ J215216.79-002624.2,2.12,2SLAQ
328.073731,-0.080564,2SLAQ J215217.69-000450.0,0.062,2SLAQ
328.07635600000003,0.208485,2SLAQ J215218.32+001230.5,0.257,2SLAQ
328.07882789999996,-0.49103199999999997,SDSS J215218.91-002927.7,1.173,DR14Q
328.0819863,1.0458686,SDSS J215219.67+010245.1,1.867,DR14Q
328.086091,-0.934441,2SLAQ J215220.66-005603.9,0.66,2SLAQ
328.087403,0.40428400000000003,2SLAQ J215220.97+002415.4,2.197,2SLAQ
328.092927,-0.678554,2SLAQ J215222.30-004042.7,1.462,2SLAQ
328.0978923,1.1943628000000002,SDSS J215223.49+011139.7,1.401,DR14Q
328.114259,-0.684005,2SLAQ J215227.42-004102.4,1.4169999999999998,2SLAQ
328.1215381,0.2282759,SDSS J215229.16+001341.7,1.8940000000000001,DR14Q
328.12413119999997,1.1226318000000002,SDSS J215229.79+010721.4,1.6280000000000001,DR14Q
328.12643030000004,0.83468,MMTB J215230.33+005004.9,0.893,1403
328.1418846,0.39013790000000004,SDSS J215234.05+002324.4,1.7269999999999999,DR14Q
328.1420715,0.3430105,SDSS J215234.09+002034.8,3.142,DR14Q
328.1517413,0.906582,MMTB J215236.41+005423.7,1.645,1403
328.15249700000004,0.380678,2SLAQ J215236.59+002250.4,0.192,2SLAQ
328.1535678999999,-0.0094958,SDSS J215236.85-000034.1,0.866,DR14Q
328.153596,0.10179400000000001,SDSS J215236.86+000606.4,1.148,DR14Q
328.15908060000004,-0.2153257,SDSS J215238.17-001255.1,2.7769999999999997,DR14Q
328.15979649999997,1.0140724,SDSS J215238.35+010050.6,2.012,DR14Q
328.1618479,1.1633912,SDSS J215238.84+010948.2,1.685,DR14Q
328.1625139,-0.0394715,SDSS J215239.00-000222.0,1.601,DR14Q
328.163021,-0.74922,SDSS J215239.12-004457.1,0.185,DR14
328.1639287,1.249465,SDSS J215239.34+011458.0,1.171,DR14Q
328.1723275,0.0148363,SDSS J215241.35+000053.4,3.304,DR14Q
328.174531,-0.21909299999999998,SDSS J215241.88-001308.7,1.526,DR14Q
328.1765757,-1.088367,SDSS J215242.37-010518.1,1.094,DR14Q
328.18524460000003,0.6850440999999999,SDSS J215244.45+004106.1,3.284,DR14Q
328.18865719999997,0.9108658000000002,MMTB J215245.25+005439.3,2.125,1403
328.19635939999995,0.5830885,MMTB J215247.12+003459.2,1.079,1403
328.19682850000004,0.5445438,SDSS J215247.23+003240.3,0.8109999999999999,DR14Q
328.20103389999997,0.698503,SDSS J215248.24+004154.6,1.875,DR14Q
328.2053063,0.1230026,SDSS J215249.27+000722.8,2.741,DR14Q
328.2074392,0.8358631999999999,MMTB J215249.79+005009.1,1.806,1403
328.2078562,0.45780600000000005,SDSS J215249.88+002728.1,0.657,DR14Q
328.2094709,0.5812215000000001,MMTB J215250.27+003452.7,1.153,1403
328.2116709,0.19678199999999998,SDSS J215250.80+001148.4,0.987,DR14Q
